chapter_id,sentence_id,predicted_entities
7,2,"[{""text"": ""The robin"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
7,3,[]
7,4,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Peter"", ""label"": ""MENTIONED_ONLY""}]"
7,5,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
7,6,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
7,7,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
7,8,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
7,9,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
7,10,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
7,11,[]
7,12,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
7,13,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
7,14,[]
7,15,"[{""text"": ""the animal"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""humans"", ""label"": ""MENTIONED_ONLY""}]"
7,16,[]
7,17,"[{""text"": ""the children"", ""label"": ""ACTIVE_PERFORMER""}]"
7,18,"[{""text"": ""the stranger"", ""label"": ""ACTIVE_PERFORMER""}]"
7,19,"[{""text"": ""it"", ""label"": ""ACTIVE_SPEAKER""}]"
7,20,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
7,21,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Lu"", ""label"": ""ADDRESSED""}]"
7,22,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
7,23,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_SPEAKER""}]"
7,24,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
7,25,"[{""text"": ""the Beaver"", ""label"": ""ACTIVE_PERFORMER""}]"
7,26,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
7,27,"[{""text"": ""one beaver"", ""label"": ""MENTIONED_ONLY""}]"
7,28,"[{""text"": ""the children"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the Beaver"", ""label"": ""ACTIVE_PERFORMER""}]"
7,29,"[{""text"": ""it"", ""label"": ""ACTIVE_SPEAKER""}]"
7,30,[]
7,31,"[{""text"": ""the Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
7,32,"[{""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}]"
7,33,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
7,34,"[{""text"": ""S-s-s-sh"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
7,35,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
7,36,[]
7,37,"[{""text"": ""the trees"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
7,38,"[{""text"": ""Most of them"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""trees"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""label"": ""MENTIONED_ONLY""}]"
7,39,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_SPEAKER""}]"
7,40,"[{""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""a friend"", ""label"": ""MISCELLANEOUS""}]"
7,41,"[{""text"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
7,42,"[{""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}]"
7,43,"[{""text"": ""the Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
7,44,[]
7,45,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""poor Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
7,46,"[{""text"": ""the Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
7,47,"[{""text"": ""Poor fellow"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""me"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""you"", ""label"": ""MENTIONED_ONLY""}]"
7,48,"[{""text"": ""the Beaver's voice"", ""label"": ""MISCELLANEOUS""}]"
7,49,"[{""text"": ""the children"", ""label"": ""ACTIVE_PERFORMER""}]"
7,50,"[{""text"": ""They"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
7,51,[]
7,52,"[{""text"": ""the children"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Beaver"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""everyone"", ""label"": ""ACTIVE_THOUGHT""}]"
7,53,"[{""text"": ""it"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""you"", ""label"": ""MENTIONED_ONLY""}]"
7,54,[]
7,55,"[{""text"": ""the children"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
7,56,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_THOUGHT""}]"
7,57,"[{""text"": ""Peter"", ""label"": ""ACTIVE_THOUGHT""}]"
7,58,"[{""text"": ""Susan"", ""label"": ""ACTIVE_THOUGHT""}]"
7,59,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_THOUGHT""}]"
7,60,"[{""text"": ""Mr. Tumnus"", ""label"": ""ADDRESSED""}, {""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
7,61,"[{""text"": ""the Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
7,62,[]
7,63,"[{""text"": ""Edmund"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Beaver"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""everyone"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Edmund"", ""label"": ""ACTIVE_THOUGHT""}]"
7,64,"[{""text"": ""they"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""their new friend"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""label"": ""MENTIONED_ONLY""}]"
7,65,"[{""text"": ""Everyone"", ""label"": ""ACTIVE_THOUGHT""}]"
7,66,[]
7,67,[]
7,68,"[{""text"": ""Mr. Beaver"", ""label"": ""MENTIONED_ONLY""}]"
7,69,"[{""text"": ""he"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""people"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""they've made"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""they've written"", ""label"": ""MENTIONED_ONLY""}]"
7,70,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
7,71,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
7,72,[]
7,73,[]
7,74,[]
7,75,[]
7,76,[]
7,77,[]
7,78,"[{""text"": ""the others"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Edmund"", ""label"": ""ACTIVE_THOUGHT""}]"
7,79,"[{""text"": ""the White Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
7,80,"[{""text"": ""her"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Turkish Delight"", ""label"": ""MISCELLANEOUS""}]"
7,81,"[{""text"": ""being a King"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Peter"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""he"", ""label"": ""ACTIVE_SPEAKER""}]"
7,82,[]
7,83,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mrs. Beaver"", ""label"": ""MENTIONED_ONLY""}]"
7,84,"[{""text"": ""I"", ""label"": ""ACTIVE_SPEAKER""}]"
7,85,[]
7,86,"[{""text"": ""Mr. Beaver"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}]"
7,87,[]
7,88,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mrs. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""the Sons and Daughters of Adam and Eve"", ""label"": ""MENTIONED_ONLY""}]"
7,89,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_PERFORMER""}]"
7,90,"[{""text"": ""a kind-looking old she-beaver"", ""label"": ""MENTIONED_ONLY""}]"
7,91,"[{""text"": ""She"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the children"", ""label"": ""MENTIONED_ONLY""}]"
7,92,"[{""text"": ""you"", ""label"": ""ADDRESSED""}, {""text"": ""she"", ""label"": ""ACTIVE_SPEAKER""}]"
7,93,[]
7,94,"[{""text"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}]"
7,95,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Peter"", ""label"": ""ACTIVE_PERFORMER""}]"
7,96,"[{""text"": ""They"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_PERFORMER""}]"
7,97,"[{""text"": ""he"", ""label"": ""ACTIVE_PERFORMER""}]"
7,98,"[{""text"": ""the girls"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Mrs. Beaver"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Mr. Beaver"", ""label"": ""MENTIONED_ONLY""}]"
7,99,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the Beavers"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
7,100,"[{""text"": ""There"", ""label"": ""MISCELLANEOUS""}]"
7,101,[]
7,102,"[{""text"": ""the cloth"", ""label"": ""MISCELLANEOUS""}]"
7,103,"[{""text"": ""Peter"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_PERFORMER""}]"
7,104,"[{""text"": ""You"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the hungry children"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""they"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
7,105,"[{""text"": ""Susan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Mrs. Beaver"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""everyone"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Mrs. Beaver"", ""label"": ""MENTIONED_ONLY""}]"
7,106,"[{""text"": ""Mr. Beaver"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the children"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""I"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""them"", ""label"": ""MENTIONED_ONLY""}]"
7,107,"[{""text"": ""they"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Mrs. Beaver"", ""label"": ""ACTIVE_PERFORMER""}]"
7,108,"[{""text"": ""each person"", ""label"": ""ACTIVE_PERFORMER""}]"
7,109,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
7,110,"[{""text"": ""I"", ""label"": ""ACTIVE_PERFORMER""}]"
7,111,[]
7,112,"[{""text"": ""that"", ""label"": ""MISCELLANEOUS""}, {""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""anyone"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""he"", ""label"": ""MENTIONED_ONLY""}]"
8,1,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
8,2,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,3,"[{""text"": ""he"", ""label"": ""MENTIONED_ONLY""}]"
8,4,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
8,5,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
8,6,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_THOUGHT""}]"
8,7,"[{""text"": ""they"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her house"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,8,"[{""text"": ""they"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Statues"", ""label"": ""MISCELLANEOUS""}, {""text"": ""People"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""she"", ""label"": ""MENTIONED_ONLY""}]"
8,9,"[{""text"": ""Mr. Beaver"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
8,10,"[{""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
8,11,"[{""text"": ""you"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""dearie"", ""label"": ""ADDRESSED""}, {""text"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,12,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
8,13,"[{""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""pedlars"", ""label"": ""MISCELLANEOUS""}, {""text"": ""This Faun"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""my sister"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}]"
8,14,"[{""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
8,15,"[{""text"": ""Son of Adam"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,16,[]
8,17,"[{""text"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""several voices"", ""label"": ""ACTIVE_SPEAKER""}]"
8,18,"[{""text"": ""them"", ""label"": ""MENTIONED_ONLY""}]"
8,19,"[{""text"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
8,20,"[{""text"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""He"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""He"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""my father's"", ""label"": ""MENTIONED_ONLY""}]"
8,21,"[{""text"": ""the White Queen"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}]"
8,22,"[{""text"": ""Edmund"", ""label"": ""ACTIVE_SPEAKER""}]"
8,23,"[{""text"": ""Lord love you"", ""label"": ""ADDRESSED""}, {""text"": ""Son of Adam"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,24,"[{""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
8,25,"[{""text"": ""he"", ""label"": ""MENTIONED_ONLY""}]"
8,26,"[{""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
8,27,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
8,28,"[{""text"": ""Daughter of Eve"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
8,29,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
8,30,"[{""text"": ""Aslan"", ""label"": ""ADDRESSED""}, {""text"": ""a man"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,31,"[{""text"": ""he"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the King of the wood"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the son of the great Emperor-Beyond-the-Sea"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the King of Beasts"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the Lion"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the great Lion"", ""label"": ""MENTIONED_ONLY""}]"
8,32,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""label"": ""MENTIONED_ONLY""}]"
8,33,"[{""text"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""dearie"", ""label"": ""ADDRESSED""}, {""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""they"", ""label"": ""MENTIONED_ONLY""}]"
8,34,"[{""text"": ""he"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
8,35,"[{""text"": ""Safe"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mrs. Beaver"", ""label"": ""MENTIONED_ONLY""}]"
8,36,"[{""text"": ""he"", ""label"": ""MENTIONED_ONLY""}]"
8,37,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
8,38,"[{""text"": ""Son of Adam"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,39,"[{""text"": ""you"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""him"", ""label"": ""MENTIONED_ONLY""}]"
8,40,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
8,41,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,42,"[{""text"": ""I"", ""label"": ""ACTIVE_SPEAKER""}]"
8,43,"[{""text"": ""poor Mr. Tumnus"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
8,44,"[{""text"": ""The quickest way"", ""label"": ""MISCELLANEOUS""}, {""text"": ""you"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""him"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,45,"[{""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}]"
8,46,"[{""text"": ""Adam's flesh"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Adam's bone"", ""label"": ""MENTIONED_ONLY""}]"
8,47,"[{""text"": ""things"", ""label"": ""MISCELLANEOUS""}, {""text"": ""you"", ""label"": ""MENTIONED_ONLY""}]"
8,48,"[{""text"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""your race"", ""label"": ""MENTIONED_ONLY""}]"
8,49,"[{""text"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""herself"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""human"", ""label"": ""MISCELLANEOUS""}]"
8,50,"[{""text"": ""us"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""she"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Queen"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,51,"[{""text"": ""she"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""your father Adam"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""your father Adam's first wife"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Lilith"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""one of the Jinn"", ""label"": ""MENTIONED_ONLY""}]"
8,52,"[{""text"": ""she"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the giants"", ""label"": ""MENTIONED_ONLY""}]"
8,53,"[{""text"": ""the Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Human"", ""label"": ""MISCELLANEOUS""}]"
8,54,"[{""text"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,55,"[{""text"": ""Mrs. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""he"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Humans"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the present company"", ""label"": ""MENTIONED_ONLY""}]"
8,56,"[{""text"": ""things that look like Humans and aren't"", ""label"": ""MISCELLANEOUS""}]"
8,57,"[{""text"": ""good dwarfs"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,58,"[{""text"": ""I"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""her husband"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""they"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""men"", ""label"": ""MISCELLANEOUS""}]"
8,59,"[{""text"": ""my advice"", ""label"": ""MISCELLANEOUS""}, {""text"": ""you"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""anything"", ""label"": ""MENTIONED_ONLY""}]"
8,60,"[{""text"": ""the Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Humans"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Narnia"", ""label"": ""MISCELLANEOUS""}, {""text"": ""she"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""you"", ""label"": ""MENTIONED_ONLY""}]"
8,61,"[{""text"": ""What's that"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
8,62,"[{""text"": ""another prophecy"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,63,"[{""text"": ""Cair Paravel"", ""label"": ""MISCELLANEOUS""}, {""text"": ""the capital of the whole country"", ""label"": ""MISCELLANEOUS""}, {""text"": ""two Sons of Adam"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""two Daughters of Eve"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the White Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""you four"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""your lives"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""my whiskers"", ""label"": ""MENTIONED_ONLY""}]"
8,64,"[{""text"": ""All the children"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""Mr. Beaver"", ""label"": ""MENTIONED_ONLY""}]"
8,65,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
8,66,[]
8,67,"[{""text"": ""everyone"", ""label"": ""ACTIVE_SPEAKER""}]"
8,68,[]
8,69,"[{""text"": ""they"", ""label"": ""ACTIVE_PERFORMER""}]"
8,70,"[{""text"": ""Edmund"", ""label"": ""ADDRESSED""}, {""text"": ""they"", ""label"": ""ACTIVE_SPEAKER""}]"
8,71,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
8,72,"[{""text"": ""Mr. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
8,73,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,74,"[{""text"": ""do"", ""label"": ""MISCELLANEOUS""}, {""text"": ""We"", ""label"": ""ACTIVE_SPEAKER""}]"
8,75,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
8,76,"[{""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}]"
8,77,"[{""text"": ""Search parties"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Son of Adam"", ""label"": ""ADDRESSED""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,78,"[{""text"": ""Edmund"", ""label"": ""MENTIONED_ONLY""}]"
8,79,"[{""text"": ""him"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,80,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
8,81,"[{""text"": ""he"", ""label"": ""MENTIONED_ONLY""}]"
8,82,"[{""text"": ""you"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""there's no use looking for him"", ""label"": ""MISCELLANEOUS""}]"
8,83,"[{""text"": ""the reason"", ""label"": ""MISCELLANEOUS""}, {""text"": ""we"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""label"": ""MENTIONED_ONLY""}]"
8,84,"[{""text"": ""Everyone"", ""label"": ""ACTIVE_PERFORMER""}]"
8,85,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,86,"[{""text"": ""He"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the White Witch"", ""label"": ""MENTIONED_ONLY""}]"
8,87,"[{""text"": ""Susan"", ""label"": ""ACTIVE_SPEAKER""}]"
8,88,"[{""text"": ""he"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the three children"", ""label"": ""MENTIONED_ONLY""}]"
8,89,"[{""text"": ""each"", ""label"": ""ACTIVE_THOUGHT""}]"
8,90,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
8,91,"[{""text"": ""he"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""this country"", ""label"": ""MISCELLANEOUS""}]"
8,92,"[{""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
8,93,"[{""text"": ""he"", ""label"": ""ACTIVE_PERFORMER""}]"
8,94,"[{""text"": ""Lucy"", ""label"": ""ACTIVE_SPEAKER""}]"
8,95,"[{""text"": ""he"", ""label"": ""ACTIVE_SPEAKER""}]"
8,96,"[{""text"": ""Peter"", ""label"": ""ACTIVE_SPEAKER""}]"
8,97,"[{""text"": ""my words"", ""label"": ""MISCELLANEOUS""}, {""text"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""the White Witch"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her side"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""she"", ""label"": ""MENTIONED_ONLY""}]"
