"sentence_id","sentence","entities"
"139","And they saw all the trees in front of him bend before the blast of his roaring as grass bends in a meadow before the wind .","[{""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""him"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
"140",""" We have a long journey to go .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
"141","You must ride on me .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
"142",""" And he crouched down and the children climbed onto his warm , golden back and Susan sat first holding on tightly to his mane and Lucy sat behind holding on tightly to Susan .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""the children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Susan"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
"143","And with a great heave he rose underneath them and then shot off , faster than any horse could go , downhill and into the thick of the forest .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
"144","That ride was perhaps the most wonderful thing that happened to them in Narnia .","[{""text"": ""them"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""them"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"145","Have you ever had a gallop on a horse ?","[]"
"146","Think of that ; and then take away the heavy noise of the hoofs and the jingle of the harness and imagine instead the almost noiseless padding of the great paws .","[]"
"147","Then imagine instead of the black or grey or chestnut back of the horse the soft roughness of golden fur , and the mane flying back in the wind .","[]"
"148","And then imagine you are going about twice as fast as the fastest racehorse .","[]"
"149","But this is a mount that does n't need to be guided and never grows tired .","[{""text"": ""this"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
"150","He rushes on and on , never missing his footing , never hesitating , threading his way with perfect skill between tree - trunks , jumping over bush and briar and the smaller streams , wading the larger , swimming the largest of all .","[{""text"": ""He"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
"151","And you are riding not on a road nor in a park nor even on the downs but right across Narnia , in spring , down solemn avenues of beech and across sunny glades of oak , through wild orchards of snow - white cherry trees , past roaring waterfalls and mossy rocks and echoing caverns , up windy slopes alight with gorse bushes and across the shoulders of heathery mountains and along giddy ridges and down , down , down again into wild valleys and out into acres of blue flowers .","[]"
"152","It was nearly mid-day when they found themselves looking down a steep hillside at a castle -- a little toy castle it looked from where they stood -- which seemed to be all pointed towers .","[{""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
"153","But the Lion was rushing down at such a speed that it grew larger every moment and before they had time even to ask themselves what it was they were already on a level with it .","[{""text"": ""the Lion"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""they"", ""canonical"": ""Susan Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""they"", ""canonical"": ""Lucy Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
"154","And now it no longer looked like a toy castle but rose frowning in front of them .","[]"
"155","No face looked over the battlements and the gates were fast shut .","[]"
"156","And Aslan , not at all slacking his pace , rushed straight as a bullet towards it .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
"157",""" The Witch 's home !","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""The Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
"158",""" he cried .","[{""text"": ""he"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}]"
"159",""" Now , children , hold tight .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ADDRESSED""}, {""text"": ""children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ADDRESSED""}]"
"160",""" Next moment the whole world seemed to turn upside down , and the children felt as if they had left their insides behind them ; for the Lion had gathered himself together for a greater leap than any he had yet made and jumped -- or you may call it flying rather than jumping -- right over the castle wall .","[{""text"": ""the children"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the children"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_THOUGHT""}, {""text"": ""the Lion"", ""canonical"": ""Aslan"", ""label"": ""ACTIVE_PERFORMER""}]"
"161","The two girls , breathless but unhurt , found themselves tumbling off his back in the middle of a wide stone courtyard full of statues .","[{""text"": ""The two girls"", ""canonical"": ""Susan Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""The two girls"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}, {""text"": ""his"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
