sentence_id,sentence,entities
145,"He is our brother after all , even if he is rather a little beast , and he 's only a kid . ""","[{""text"": ""He"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
146,""" Go to the Witch 's house ? "" said Mrs. Beaver .","[{""text"": ""the Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
147,""" Do n't you see that the only chance of saving either him or yourselves is to keep away from her ? ""","[{""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
148,""" How do you mean ? "" said Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
149,""" Why all she wants is to get all four of you ( she 's thinking all the time of those four thrones at Cair Paravel ) .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""ACTIVE_THOUGHT""}]"
150,"Once you were all four inside her house her job would be done -- and there 'd be four new statues in her collection before you 'd had time to speak .","[{""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
151,"But she 'll keep him alive as long as he 's the only one she 's got , because she 'll want to use him as a decoy ; as bait to catch the rest of you with . ""","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""him"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
152,""" Oh , can _no_ one help us ? "" wailed Lucy .","[{""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
153,""" Only Aslan , "" said Mr. Beaver , "" we must go on and meet him .","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
154,"That 's our only chance now . ""","[]"
155,""" It seems to me , my dears , "" said Mrs. Beaver , "" that it is very important to know just _when_ he slipped away .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
156,"How much he can tell her depends on how much he heard .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
157,"For instance , had we started talking of Aslan before he left ?","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}]"
158,"If not , then we may do very well , for she wo n't know that Aslan has come to Narnia , or that we are meeting him and will be quite off her guard as far as _that_ is concerned . ""","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
159,""" I do n't remember his being here when we were talking about Aslan -- "" began Peter , but Lucy interrupted him .","[{""text"": ""his"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""Lucy"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_PERFORMER""}]"
160,""" Oh yes , he was , "" she said miserably ; "" do n't you remember , it was he who asked whether the Witch could n't turn Aslan into stone too ? ""","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""she"", ""canonical"": ""Lucy Pevensie"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""the Witch"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
161,""" So he did , by Jove , "" said Peter , "" just the sort of thing he would say , too ! ""","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Peter"", ""canonical"": ""Peter Pevensie"", ""label"": ""ACTIVE_SPEAKER""}]"
162,""" Worse and worse , "" said Mr. Beaver , "" and the next thing is this .","[{""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
163,"Was he still here when I told you that the place for meeting Aslan was the Stone Table ? ""","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
164,"And of course no one knew the answer to this question .","[]"
165,""" Because , if he was , "" continued Mr. Beaver , "" then she 'll simply sledge down in that direction and get between us and the Stone Table and catch us on our way down .","[{""text"": ""he"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mr. Beaver"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
166,"In fact we shall be cut off from Aslan . ""","[{""text"": ""Aslan"", ""canonical"": ""Aslan"", ""label"": ""MENTIONED_ONLY""}]"
167,""" But that is n't what she 'll do first , "" said Mrs. Beaver , "" not if I know her .","[{""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
168,"The moment that Edmund tells her that we 're all here she 'll set out to catch us this very night , and if he 's been gone about half an hour , she 'll be here in about another twenty minutes . ""","[{""text"": ""Edmund"", ""canonical"": ""Edmund Pevensie"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""her"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}, {""text"": ""she"", ""canonical"": ""Jadis"", ""label"": ""MENTIONED_ONLY""}]"
169,""" You 're right , Mrs. Beaver , "" said her husband , "" we must all get away from here .","[{""text"": ""Mrs. Beaver"", ""canonical"": ""Mrs. Beaver"", ""label"": ""ADDRESSED""}, {""text"": ""her husband"", ""canonical"": ""Mr. Beaver"", ""label"": ""ACTIVE_SPEAKER""}]"
170,"There 's not a moment to lose . ""","[]"
